Region,Year,Date,UV_Index
melbourne,2013,2013-08-18,3.09
melbourne,2013,2013-08-19,3.08
melbourne,2013,2013-08-20,3.21
melbourne,2013,2013-08-21,3.23
melbourne,2013,2013-08-22,3.07
melbourne,2013,2013-08-23,2.15
melbourne,2013,2013-08-24,4.73
melbourne,2013,2013-08-25,3.81
melbourne,2013,2013-08-26,3.89
melbourne,2013,2013-08-27,4.3
melbourne,2013,2013-08-28,4.11
melbourne,2013,2013-08-29,3.23
melbourne,2013,2013-08-30,3.59
melbourne,2013,2013-08-31,4.22
melbourne,2013,2013-09-01,4.1
melbourne,2013,2013-09-02,3.96
melbourne,2013,2013-09-03,4.68
melbourne,2013,2013-09-04,4.9
melbourne,2013,2013-09-05,1.35
melbourne,2013,2013-09-06,1.98
melbourne,2013,2013-09-07,5.27
melbourne,2013,2013-09-08,4.76
melbourne,2013,2013-09-09,2.94
melbourne,2013,2013-09-10,5.44
melbourne,2013,2013-09-11,4.87
melbourne,2013,2013-09-12,4.91
melbourne,2013,2013-09-13,4.58
melbourne,2013,2013-09-14,5.48
melbourne,2013,2013-09-15,5.7
melbourne,2013,2013-09-16,2.51
melbourne,2013,2013-09-17,6.63
melbourne,2013,2013-09-18,5.16
melbourne,2013,2013-09-19,2.26
melbourne,2013,2013-09-20,6.31
melbourne,2013,2013-09-21,5.45
melbourne,2013,2013-09-22,5.44
melbourne,2013,2013-09-23,5.7
melbourne,2013,2013-09-24,5.87
melbourne,2013,2013-09-25,6.72
melbourne,2013,2013-09-26,6.2
melbourne,2013,2013-09-27,6.3
melbourne,2013,2013-09-28,6.63
melbourne,2013,2013-09-29,6.03
melbourne,2013,2013-09-30,3.49
melbourne,2013,2013-10-01,7.05
melbourne,2013,2013-10-02,6.55
melbourne,2013,2013-10-03,6.51
melbourne,2013,2013-10-04,7.04
melbourne,2013,2013-10-05,7.22
melbourne,2013,2013-10-06,6.94
melbourne,2013,2013-10-07,6.56
melbourne,2013,2013-10-08,7.9
melbourne,2013,2013-10-09,8.66
melbourne,2013,2013-10-10,2.23
melbourne,2013,2013-10-11,8.38
melbourne,2013,2013-10-12,7.71
melbourne,2013,2013-10-13,7.88
melbourne,2013,2013-10-14,7.64
melbourne,2013,2013-10-15,7.97
melbourne,2013,2013-10-16,7.84
melbourne,2013,2013-10-17,7.11
melbourne,2013,2013-10-18,7.74
melbourne,2013,2013-10-19,8.12
melbourne,2013,2013-10-20,8.64
melbourne,2013,2013-10-21,4.6
melbourne,2013,2013-10-22,8.32
melbourne,2013,2013-10-23,10.55
melbourne,2013,2013-10-24,8.29
melbourne,2013,2013-10-25,7.46
melbourne,2013,2013-10-26,5.87
melbourne,2013,2013-10-27,9.52
melbourne,2013,2013-10-28,8.0
melbourne,2013,2013-10-29,10.24
melbourne,2013,2013-10-30,10.73
melbourne,2013,2013-10-31,9.94
melbourne,2013,2013-11-01,9.11
melbourne,2013,2013-11-02,8.83
melbourne,2013,2013-11-03,9.86
melbourne,2013,2013-11-04,10.24
melbourne,2013,2013-11-05,9.07
melbourne,2013,2013-11-06,9.14
melbourne,2013,2013-11-07,5.66
melbourne,2013,2013-11-08,5.4
melbourne,2013,2013-11-09,9.34
melbourne,2013,2013-11-10,7.23
melbourne,2013,2013-11-11,8.48
melbourne,2013,2013-11-12,4.5
melbourne,2013,2013-11-13,3.94
melbourne,2013,2013-11-14,7.19
melbourne,2013,2013-11-15,7.92
melbourne,2013,2013-11-16,10.45
melbourne,2013,2013-11-17,10.05
melbourne,2013,2013-11-18,9.82
melbourne,2013,2013-11-19,9.51
melbourne,2013,2013-11-20,8.71
melbourne,2013,2013-11-21,11.04
melbourne,2013,2013-11-22,10.37
melbourne,2013,2013-11-23,11.02
melbourne,2013,2013-11-24,9.13
melbourne,2013,2013-11-25,10.35
melbourne,2013,2013-11-26,10.69
melbourne,2013,2013-11-27,10.31
melbourne,2013,2013-11-28,2.74
melbourne,2013,2013-11-29,11.54
melbourne,2013,2013-11-30,11.5
melbourne,2013,2013-12-01,10.59
melbourne,2013,2013-12-02,10.12
melbourne,2013,2013-12-03,11.27
melbourne,2013,2013-12-04,3.18
melbourne,2013,2013-12-05,10.56
melbourne,2013,2013-12-06,12.23
melbourne,2013,2013-12-07,11.05
melbourne,2013,2013-12-08,7.47
melbourne,2013,2013-12-09,3.25
melbourne,2013,2013-12-10,12.04
melbourne,2013,2013-12-11,11.91
melbourne,2013,2013-12-12,11.36
melbourne,2013,2013-12-13,11.44
melbourne,2013,2013-12-14,11.44
melbourne,2013,2013-12-15,11.47
melbourne,2013,2013-12-16,11.38
melbourne,2013,2013-12-17,12.32
melbourne,2013,2013-12-18,11.33
melbourne,2013,2013-12-19,10.63
melbourne,2013,2013-12-20,10.82
melbourne,2013,2013-12-21,6.54
melbourne,2013,2013-12-22,3.22
melbourne,2013,2013-12-23,6.98
melbourne,2013,2013-12-24,11.72
melbourne,2013,2013-12-25,10.45
melbourne,2013,2013-12-26,10.89
melbourne,2013,2013-12-27,13.68
melbourne,2013,2013-12-28,12.47
melbourne,2013,2013-12-29,12.59
melbourne,2013,2013-12-30,11.79
melbourne,2013,2013-12-31,11.7
melbourne,2014,2014-01-01,8.52
melbourne,2014,2014-01-02,13.79
melbourne,2014,2014-01-03,13.84
melbourne,2014,2014-01-04,14.86
melbourne,2014,2014-01-05,12.79
melbourne,2014,2014-01-06,12.52
melbourne,2014,2014-01-07,13.57
melbourne,2014,2014-01-08,11.46
melbourne,2014,2014-01-09,11.37
melbourne,2014,2014-01-10,11.14
melbourne,2014,2014-01-11,14.36
melbourne,2014,2014-01-12,12.13
melbourne,2014,2014-01-13,11.29
melbourne,2014,2014-01-14,11.38
melbourne,2014,2014-01-15,11.32
melbourne,2014,2014-01-16,10.49
melbourne,2014,2014-01-17,10.63
melbourne,2014,2014-01-18,11.63
melbourne,2014,2014-01-19,12.93
melbourne,2014,2014-01-20,11.81
melbourne,2014,2014-01-21,12.78
melbourne,2014,2014-01-22,10.86
melbourne,2014,2014-01-23,9.85
melbourne,2014,2014-01-24,11.61
melbourne,2014,2014-01-25,11.96
melbourne,2014,2014-01-26,11.39
melbourne,2014,2014-01-27,11.52
melbourne,2014,2014-01-28,11.28
melbourne,2014,2014-01-29,13.12
melbourne,2014,2014-01-30,11.68
melbourne,2014,2014-01-31,11.37
melbourne,2014,2014-02-01,11.08
melbourne,2014,2014-02-02,11.1
melbourne,2014,2014-02-03,9.37
melbourne,2014,2014-02-04,11.95
melbourne,2014,2014-02-05,10.76
melbourne,2014,2014-02-06,11.07
melbourne,2014,2014-02-07,10.59
melbourne,2014,2014-02-08,10.79
melbourne,2014,2014-02-09,10.13
melbourne,2014,2014-02-10,10.7
melbourne,2014,2014-02-11,8.45
melbourne,2014,2014-02-12,8.49
melbourne,2014,2014-02-13,5.17
melbourne,2014,2014-02-14,4.36
melbourne,2014,2014-02-15,7.99
melbourne,2014,2014-02-16,11.59
melbourne,2014,2014-02-17,11.23
melbourne,2014,2014-02-18,9.17
melbourne,2014,2014-02-19,9.91
melbourne,2014,2014-02-20,9.79
melbourne,2014,2014-02-21,9.19
melbourne,2014,2014-02-22,10.41
melbourne,2014,2014-02-23,9.41
melbourne,2014,2014-02-24,8.52
melbourne,2014,2014-02-25,9.02
melbourne,2014,2014-02-26,10.52
melbourne,2014,2014-02-27,9.83
melbourne,2014,2014-02-28,8.95
melbourne,2014,2014-03-01,6.87
melbourne,2014,2014-03-02,9.86
melbourne,2014,2014-03-03,8.57
melbourne,2014,2014-03-04,8.84
melbourne,2014,2014-03-05,1.79
melbourne,2014,2014-03-06,8.76
melbourne,2014,2014-03-07,8.13
melbourne,2014,2014-03-08,8.09
melbourne,2014,2014-03-09,7.99
melbourne,2014,2014-03-10,8.09
melbourne,2014,2014-03-11,6.73
melbourne,2014,2014-03-12,8.82
melbourne,2014,2014-03-13,7.52
melbourne,2014,2014-03-14,7.15
melbourne,2014,2014-03-15,6.96
melbourne,2014,2014-03-16,8.12
melbourne,2014,2014-03-17,8.27
melbourne,2014,2014-03-18,8.68
melbourne,2014,2014-03-19,7.81
melbourne,2014,2014-03-20,7.59
melbourne,2014,2014-03-21,7.35
melbourne,2014,2014-03-22,7.1
melbourne,2014,2014-03-23,4.07
melbourne,2014,2014-03-24,6.34
melbourne,2014,2014-03-25,6.65
melbourne,2014,2014-03-26,6.88
melbourne,2014,2014-03-27,7.56
melbourne,2014,2014-03-28,7.11
melbourne,2014,2014-03-29,7.4
melbourne,2014,2014-03-30,6.61
melbourne,2014,2014-03-31,6.77
melbourne,2014,2014-04-01,6.03
melbourne,2014,2014-04-02,5.24
melbourne,2014,2014-04-03,2.96
melbourne,2014,2014-04-04,6.83
melbourne,2014,2014-04-05,6.42
melbourne,2014,2014-04-06,6.29
melbourne,2014,2014-04-07,5.86
melbourne,2014,2014-04-08,3.47
melbourne,2014,2014-04-09,1.78
melbourne,2014,2014-04-10,2.7
melbourne,2014,2014-04-11,4.17
melbourne,2014,2014-04-12,5.83
melbourne,2014,2014-04-13,5.82
melbourne,2014,2014-04-14,5.15
melbourne,2014,2014-04-15,5.21
melbourne,2014,2014-04-16,5.1
melbourne,2014,2014-04-17,4.64
melbourne,2014,2014-04-18,3.59
melbourne,2014,2014-04-19,4.32
melbourne,2014,2014-04-20,4.4
melbourne,2014,2014-04-21,3.99
melbourne,2014,2014-04-22,2.12
melbourne,2014,2014-04-23,3.88
melbourne,2014,2014-04-24,4.06
melbourne,2014,2014-04-25,3.78
melbourne,2014,2014-04-26,2.84
melbourne,2014,2014-04-27,3.69
melbourne,2014,2014-04-28,4.77
melbourne,2014,2014-04-29,0.91
melbourne,2014,2014-04-30,3.81
melbourne,2014,2014-05-01,3.71
melbourne,2014,2014-05-02,1.51
melbourne,2014,2014-05-03,3.24
melbourne,2014,2014-05-04,3.41
melbourne,2014,2014-05-05,1.46
melbourne,2014,2014-05-06,3.35
melbourne,2014,2014-05-07,3.24
melbourne,2014,2014-05-08,2.84
melbourne,2014,2014-05-09,2.76
melbourne,2014,2014-05-10,1.77
melbourne,2014,2014-05-11,2.78
melbourne,2014,2014-05-12,2.68
melbourne,2014,2014-05-13,3.06
melbourne,2014,2014-05-14,2.66
melbourne,2014,2014-05-15,2.72
melbourne,2014,2014-05-16,2.78
melbourne,2014,2014-05-17,2.62
melbourne,2014,2014-05-18,2.49
melbourne,2014,2014-05-19,2.51
melbourne,2014,2014-05-20,2.51
melbourne,2014,2014-05-21,2.51
melbourne,2014,2014-05-22,2.2
melbourne,2014,2014-05-23,2.42
melbourne,2014,2014-05-24,2.64
melbourne,2014,2014-05-25,2.38
melbourne,2014,2014-05-26,1.84
melbourne,2014,2014-05-27,0.95
melbourne,2014,2014-05-28,1.98
melbourne,2014,2014-05-29,1.39
melbourne,2014,2014-05-30,2.04
melbourne,2014,2014-05-31,2.03
melbourne,2014,2014-06-01,0.89
melbourne,2014,2014-06-02,1.93
melbourne,2014,2014-06-03,1.35
melbourne,2014,2014-06-04,1.72
melbourne,2014,2014-06-05,1.94
melbourne,2014,2014-06-06,1.8
melbourne,2014,2014-06-07,1.8
melbourne,2014,2014-06-08,2.05
melbourne,2014,2014-06-09,1.85
melbourne,2014,2014-06-10,1.89
melbourne,2014,2014-06-11,2.09
melbourne,2014,2014-06-12,1.14
melbourne,2014,2014-06-13,1.67
melbourne,2014,2014-06-14,1.61
melbourne,2014,2014-06-15,1.87
melbourne,2014,2014-06-16,1.61
melbourne,2014,2014-06-17,1.7
melbourne,2014,2014-06-18,1.07
melbourne,2014,2014-06-19,1.82
melbourne,2014,2014-06-20,1.55
melbourne,2014,2014-06-21,1.14
melbourne,2014,2014-06-22,1.93
melbourne,2014,2014-06-23,1.56
melbourne,2014,2014-06-24,1.13
melbourne,2014,2014-06-25,1.45
melbourne,2014,2014-06-26,1.63
melbourne,2014,2014-06-27,0.96
melbourne,2014,2014-06-28,1.35
melbourne,2014,2014-06-29,1.24
melbourne,2014,2014-06-30,1.21
melbourne,2014,2014-07-01,0.87
melbourne,2014,2014-07-02,1.99
melbourne,2014,2014-07-03,1.99
melbourne,2014,2014-07-04,1.93
melbourne,2014,2014-07-05,1.33
melbourne,2014,2014-07-06,1.06
melbourne,2014,2014-07-07,1.77
melbourne,2014,2014-07-08,1.69
melbourne,2014,2014-07-09,0.79
melbourne,2014,2014-07-10,1.7
melbourne,2014,2014-07-11,1.84
melbourne,2014,2014-07-12,1.76
melbourne,2014,2014-07-13,1.72
melbourne,2014,2014-07-14,2.13
melbourne,2014,2014-07-15,1.24
melbourne,2014,2014-07-16,1.84
melbourne,2014,2014-07-17,1.48
melbourne,2014,2014-07-18,1.79
melbourne,2014,2014-07-19,1.75
melbourne,2014,2014-07-20,1.78
melbourne,2014,2014-07-21,1.58
melbourne,2014,2014-07-22,1.16
melbourne,2014,2014-07-23,1.66
melbourne,2014,2014-07-24,1.71
melbourne,2014,2014-07-25,1.6
melbourne,2014,2014-07-26,1.58
melbourne,2014,2014-07-27,2.38
melbourne,2014,2014-07-28,2.36
melbourne,2014,2014-07-29,2.29
melbourne,2014,2014-07-30,2.87
melbourne,2014,2014-07-31,2.94
melbourne,2014,2014-08-01,1.53
melbourne,2014,2014-08-02,2.36
melbourne,2014,2014-08-03,2.33
melbourne,2014,2014-08-04,2.49
melbourne,2014,2014-08-05,2.78
melbourne,2014,2014-08-06,2.36
melbourne,2014,2014-08-07,1.28
melbourne,2014,2014-08-08,2.38
melbourne,2014,2014-08-09,2.71
melbourne,2014,2014-08-10,2.81
melbourne,2014,2014-08-11,2.73
melbourne,2014,2014-08-12,2.73
melbourne,2014,2014-08-13,2.94
melbourne,2014,2014-08-14,3.3
melbourne,2014,2014-08-15,2.99
melbourne,2014,2014-08-16,3.02
melbourne,2014,2014-08-17,3.07
melbourne,2014,2014-08-18,1.55
melbourne,2014,2014-08-19,1.62
melbourne,2014,2014-08-20,3.66
melbourne,2014,2014-08-21,3.2
melbourne,2014,2014-08-22,3.4
melbourne,2014,2014-08-23,3.61
melbourne,2014,2014-08-24,3.71
melbourne,2014,2014-08-25,3.76
melbourne,2014,2014-08-26,3.6
melbourne,2014,2014-08-27,3.81
melbourne,2014,2014-08-28,3.89
melbourne,2014,2014-08-29,2.34
melbourne,2014,2014-08-30,3.74
melbourne,2014,2014-08-31,3.71
melbourne,2014,2014-09-01,0.92
melbourne,2014,2014-09-02,3.56
melbourne,2014,2014-09-03,3.77
melbourne,2014,2014-09-04,3.76
melbourne,2014,2014-09-05,3.7
melbourne,2014,2014-09-06,4.18
melbourne,2014,2014-09-07,4.45
melbourne,2014,2014-09-08,4.78
melbourne,2014,2014-09-09,4.81
melbourne,2014,2014-09-10,4.72
melbourne,2014,2014-09-11,4.58
melbourne,2014,2014-09-12,4.72
melbourne,2014,2014-09-13,4.97
melbourne,2014,2014-09-14,5.06
melbourne,2014,2014-09-15,3.46
melbourne,2014,2014-09-16,0.93
melbourne,2014,2014-09-17,4.9
melbourne,2014,2014-09-18,4.61
melbourne,2014,2014-09-19,4.35
melbourne,2014,2014-09-20,4.31
melbourne,2014,2014-09-21,5.05
melbourne,2014,2014-09-22,5.5
melbourne,2014,2014-09-23,5.61
melbourne,2014,2014-09-24,5.67
melbourne,2014,2014-09-25,5.24
melbourne,2014,2014-09-26,6.12
melbourne,2014,2014-09-27,6.69
melbourne,2014,2014-09-28,6.11
melbourne,2014,2014-09-29,6.29
melbourne,2014,2014-09-30,5.99
melbourne,2014,2014-10-01,6.41
melbourne,2014,2014-10-02,4.22
melbourne,2014,2014-10-03,6.85
melbourne,2014,2014-10-04,6.27
melbourne,2014,2014-10-05,6.43
melbourne,2014,2014-10-06,1.34
melbourne,2014,2014-10-07,6.96
melbourne,2014,2014-10-08,5.59
melbourne,2014,2014-10-09,6.97
melbourne,2014,2014-10-10,4.01
melbourne,2014,2014-10-11,6.72
melbourne,2014,2014-10-12,6.57
melbourne,2014,2014-10-13,7.31
melbourne,2014,2014-10-14,6.86
melbourne,2014,2014-10-15,6.47
melbourne,2014,2014-10-16,7.44
melbourne,2014,2014-10-17,7.02
melbourne,2014,2014-10-18,7.09
melbourne,2014,2014-10-19,6.43
melbourne,2014,2014-10-20,7.34
melbourne,2014,2014-10-21,7.32
melbourne,2014,2014-10-22,7.0
melbourne,2014,2014-10-23,4.76
melbourne,2014,2014-10-24,7.36
melbourne,2014,2014-10-25,7.53
melbourne,2014,2014-10-26,7.51
melbourne,2014,2014-10-27,8.33
melbourne,2014,2014-10-28,8.87
melbourne,2014,2014-10-29,8.0
melbourne,2014,2014-10-30,8.05
melbourne,2014,2014-10-31,8.85
melbourne,2014,2014-11-01,9.36
melbourne,2014,2014-11-02,8.93
melbourne,2014,2014-11-03,8.19
melbourne,2014,2014-11-04,9.17
melbourne,2014,2014-11-05,8.38
melbourne,2014,2014-11-06,8.01
melbourne,2014,2014-11-07,8.71
melbourne,2014,2014-11-08,8.85
melbourne,2014,2014-11-09,9.02
melbourne,2014,2014-11-10,10.17
melbourne,2014,2014-11-11,9.53
melbourne,2014,2014-11-12,9.18
melbourne,2014,2014-11-13,9.5
melbourne,2014,2014-11-14,8.95
melbourne,2014,2014-11-15,9.01
melbourne,2014,2014-11-16,11.02
melbourne,2014,2014-11-17,9.56
melbourne,2014,2014-11-18,10.77
melbourne,2014,2014-11-19,9.44
melbourne,2014,2014-11-20,7.29
melbourne,2014,2014-11-21,10.37
melbourne,2014,2014-11-22,8.15
melbourne,2014,2014-11-23,9.64
melbourne,2014,2014-11-24,9.21
melbourne,2014,2014-11-25,10.6
melbourne,2014,2014-11-26,8.75
melbourne,2014,2014-11-27,9.94
melbourne,2014,2014-11-28,9.92
melbourne,2014,2014-11-29,9.75
melbourne,2014,2014-11-30,10.03
melbourne,2014,2014-12-01,10.5
melbourne,2014,2014-12-02,9.74
melbourne,2014,2014-12-03,5.63
melbourne,2014,2014-12-04,10.33
melbourne,2014,2014-12-05,4.75
melbourne,2014,2014-12-06,10.44
melbourne,2014,2014-12-07,4.83
melbourne,2014,2014-12-08,10.55
melbourne,2014,2014-12-09,10.27
melbourne,2014,2014-12-10,5.25
melbourne,2014,2014-12-11,12.06
melbourne,2014,2014-12-12,11.44
melbourne,2014,2014-12-13,10.73
melbourne,2014,2014-12-14,10.74
melbourne,2014,2014-12-15,10.16
melbourne,2014,2014-12-16,10.68
melbourne,2014,2014-12-17,10.58
melbourne,2014,2014-12-18,9.1
melbourne,2014,2014-12-19,11.71
melbourne,2014,2014-12-20,10.57
melbourne,2014,2014-12-21,10.76
melbourne,2014,2014-12-22,8.93
melbourne,2014,2014-12-23,9.24
melbourne,2014,2014-12-24,11.42
melbourne,2014,2014-12-25,10.19
melbourne,2014,2014-12-26,11.77
melbourne,2014,2014-12-27,10.6
melbourne,2014,2014-12-28,11.1
melbourne,2014,2014-12-29,10.79
melbourne,2014,2014-12-30,12.2
melbourne,2014,2014-12-31,11.58
melbourne,2015,2015-01-01,12.31
melbourne,2015,2015-01-02,11.76
melbourne,2015,2015-01-03,11.39
melbourne,2015,2015-01-04,12.29
melbourne,2015,2015-01-05,12.47
melbourne,2015,2015-01-06,11.28
melbourne,2015,2015-01-07,11.74
melbourne,2015,2015-01-08,9.74
melbourne,2015,2015-01-09,4.02
melbourne,2015,2015-01-10,7.39
melbourne,2015,2015-01-11,13.69
melbourne,2015,2015-01-12,12.18
melbourne,2015,2015-01-13,6.72
melbourne,2015,2015-01-14,12.91
melbourne,2015,2015-01-15,12.7
melbourne,2015,2015-01-16,11.72
melbourne,2015,2015-01-17,12.07
melbourne,2015,2015-01-18,12.4
melbourne,2015,2015-01-19,10.55
melbourne,2015,2015-01-20,8.27
melbourne,2015,2015-01-21,11.46
melbourne,2015,2015-01-22,11.9
melbourne,2015,2015-01-23,10.96
melbourne,2015,2015-01-24,11.34
melbourne,2015,2015-01-25,11.77
melbourne,2015,2015-01-26,12.53
melbourne,2015,2015-01-27,10.45
melbourne,2015,2015-01-28,11.4
melbourne,2015,2015-01-29,12.1
melbourne,2015,2015-01-30,11.36
melbourne,2015,2015-01-31,11.93
melbourne,2015,2015-02-01,10.99
melbourne,2015,2015-02-02,11.35
melbourne,2015,2015-02-03,11.64
melbourne,2015,2015-02-04,10.78
melbourne,2015,2015-02-05,10.52
melbourne,2015,2015-02-06,10.59
melbourne,2015,2015-02-07,11.2
melbourne,2015,2015-02-08,10.23
melbourne,2015,2015-02-09,10.3
melbourne,2015,2015-02-10,10.31
melbourne,2015,2015-02-11,9.05
melbourne,2015,2015-02-12,10.19
melbourne,2015,2015-02-13,9.02
melbourne,2015,2015-02-14,10.52
melbourne,2015,2015-02-15,10.42
melbourne,2015,2015-02-16,9.95
melbourne,2015,2015-02-17,6.69
melbourne,2015,2015-02-18,4.64
melbourne,2015,2015-02-19,10.35
melbourne,2015,2015-02-20,9.47
melbourne,2015,2015-02-21,9.78
melbourne,2015,2015-02-22,8.19
melbourne,2015,2015-02-23,7.18
melbourne,2015,2015-02-24,10.5
melbourne,2015,2015-02-25,10.28
melbourne,2015,2015-02-26,9.97
melbourne,2015,2015-02-27,9.54
melbourne,2015,2015-02-28,8.67
melbourne,2015,2015-03-01,9.86
melbourne,2015,2015-03-02,10.5
melbourne,2015,2015-03-03,9.93
melbourne,2015,2015-03-04,9.33
melbourne,2015,2015-03-05,8.96
melbourne,2015,2015-03-06,8.0
melbourne,2015,2015-03-07,6.98
melbourne,2015,2015-03-08,7.81
melbourne,2015,2015-03-09,8.93
melbourne,2015,2015-03-10,8.03
melbourne,2015,2015-03-11,7.97
melbourne,2015,2015-03-12,9.35
melbourne,2015,2015-03-13,7.77
melbourne,2015,2015-03-14,8.01
melbourne,2015,2015-03-15,7.8
melbourne,2015,2015-03-16,7.15
melbourne,2015,2015-03-17,6.79
melbourne,2015,2015-03-18,7.93
melbourne,2015,2015-03-19,7.44
melbourne,2015,2015-03-20,7.35
melbourne,2015,2015-03-21,7.13
melbourne,2015,2015-03-22,7.26
melbourne,2015,2015-03-23,3.41
melbourne,2015,2015-03-24,3.29
melbourne,2015,2015-03-25,8.28
melbourne,2015,2015-03-26,6.78
melbourne,2015,2015-03-27,5.14
melbourne,2015,2015-03-28,5.46
melbourne,2015,2015-03-29,6.68
melbourne,2015,2015-03-30,6.49
melbourne,2015,2015-03-31,6.38
melbourne,2015,2015-04-01,7.36
melbourne,2015,2015-04-02,6.71
melbourne,2015,2015-04-03,6.08
melbourne,2015,2015-04-04,6.48
melbourne,2015,2015-04-05,5.09
melbourne,2015,2015-04-06,5.95
melbourne,2015,2015-04-07,1.61
melbourne,2015,2015-04-08,5.36
melbourne,2015,2015-04-09,6.03
melbourne,2015,2015-04-10,5.82
melbourne,2015,2015-04-11,5.91
melbourne,2015,2015-04-12,5.95
melbourne,2015,2015-04-13,5.26
melbourne,2015,2015-04-14,5.9
melbourne,2015,2015-04-15,6.02
melbourne,2015,2015-04-16,6.58
melbourne,2015,2015-04-17,4.94
melbourne,2015,2015-04-18,4.68
melbourne,2015,2015-04-19,4.66
melbourne,2015,2015-04-20,4.88
melbourne,2015,2015-04-21,5.04
melbourne,2015,2015-04-22,5.48
melbourne,2015,2015-04-23,5.51
melbourne,2015,2015-04-24,4.33
melbourne,2015,2015-04-25,2.12
melbourne,2015,2015-04-26,4.59
melbourne,2015,2015-04-27,3.42
melbourne,2015,2015-04-28,3.7
melbourne,2015,2015-04-29,3.35
melbourne,2015,2015-04-30,3.46
melbourne,2015,2015-05-01,3.5
melbourne,2015,2015-05-02,3.54
melbourne,2015,2015-05-03,3.88
melbourne,2015,2015-05-04,3.56
melbourne,2015,2015-05-05,3.35
melbourne,2015,2015-05-06,3.39
melbourne,2015,2015-05-07,2.85
melbourne,2015,2015-05-08,2.9
melbourne,2015,2015-05-09,3.42
melbourne,2015,2015-05-10,3.05
melbourne,2015,2015-05-11,3.04
melbourne,2015,2015-05-12,3.18
melbourne,2015,2015-05-13,2.71
melbourne,2015,2015-05-14,2.94
melbourne,2015,2015-05-15,2.4
melbourne,2015,2015-05-16,2.77
melbourne,2015,2015-05-17,2.79
melbourne,2015,2015-05-18,2.77
melbourne,2015,2015-05-19,1.15
melbourne,2015,2015-05-20,2.77
melbourne,2015,2015-05-21,1.49
melbourne,2015,2015-05-22,2.34
melbourne,2015,2015-05-23,2.8
melbourne,2015,2015-05-24,2.79
melbourne,2015,2015-05-25,2.21
melbourne,2015,2015-05-26,2.58
melbourne,2015,2015-05-27,2.32
melbourne,2015,2015-05-28,2.28
melbourne,2015,2015-05-29,1.94
melbourne,2015,2015-05-30,1.95
melbourne,2015,2015-05-31,2.07
melbourne,2015,2015-06-01,2.4
melbourne,2015,2015-06-02,2.11
melbourne,2015,2015-06-03,1.94
melbourne,2015,2015-06-04,1.86
melbourne,2015,2015-06-05,2.11
melbourne,2015,2015-06-06,1.92
melbourne,2015,2015-06-07,2.22
melbourne,2015,2015-06-08,2.23
melbourne,2015,2015-06-09,2.36
melbourne,2015,2015-06-10,1.77
melbourne,2015,2015-06-11,2.09
melbourne,2015,2015-06-12,2.04
melbourne,2015,2015-06-13,2.23
melbourne,2015,2015-06-14,1.94
melbourne,2015,2015-06-15,1.68
melbourne,2015,2015-06-16,1.38
melbourne,2015,2015-06-17,1.66
melbourne,2015,2015-06-18,1.15
melbourne,2015,2015-06-19,1.5
melbourne,2015,2015-06-20,1.76
melbourne,2015,2015-06-21,1.86
melbourne,2015,2015-06-22,1.71
melbourne,2015,2015-06-23,2.01
melbourne,2015,2015-06-24,1.87
melbourne,2015,2015-06-25,1.71
melbourne,2015,2015-06-26,1.81
melbourne,2015,2015-06-27,1.4
melbourne,2015,2015-06-28,1.62
melbourne,2015,2015-06-29,1.87
melbourne,2015,2015-06-30,1.58
melbourne,2015,2015-07-01,1.89
melbourne,2015,2015-07-02,1.66
melbourne,2015,2015-07-03,1.13
melbourne,2015,2015-07-04,0.58
melbourne,2015,2015-07-05,1.81
melbourne,2015,2015-07-06,0.87
melbourne,2015,2015-07-07,1.71
melbourne,2015,2015-07-08,1.93
melbourne,2015,2015-07-09,1.12
melbourne,2015,2015-07-10,1.46
melbourne,2015,2015-07-11,1.12
melbourne,2015,2015-07-12,0.58
melbourne,2015,2015-07-13,1.51
melbourne,2015,2015-07-14,1.56
melbourne,2015,2015-07-15,1.85
melbourne,2015,2015-07-16,1.78
melbourne,2015,2015-07-17,1.9
melbourne,2015,2015-07-18,2.01
melbourne,2015,2015-07-19,2.27
melbourne,2015,2015-07-20,2.22
melbourne,2015,2015-07-21,2.19
melbourne,2015,2015-07-22,2.0
melbourne,2015,2015-07-23,2.25
melbourne,2015,2015-07-24,1.95
melbourne,2015,2015-07-25,1.92
melbourne,2015,2015-07-26,2.12
melbourne,2015,2015-07-27,2.18
melbourne,2015,2015-07-28,2.41
melbourne,2015,2015-07-29,2.5
